inscricao,idade,sexo,conclusao_ens_med,tipo_ens_med,treineiro,cadeira_canhoto,gestante,idoso,celular_na_residencia,internet_na_residencia,pessoas_na_residencia,renda_mensal_familiar,nota_ct,nota_ch,nota_lc,nota_mt,nota_redacao,estado,municipio,municipio_id
1671558,18,F,Cursando,2,0,0,0,0,1,B,4,1996.00 até 2495.00,447.3,543.1,490.3,387.8,320.0,RS,FONTOURA XAVIER,4308300
542696,18,M,Cursando,2,0,0,0,0,1,B,4,1996.00 até 2495.00,538.3,469.7,555.2,602.0,780.0,RJ,RIO DE JANEIRO,3304557
4307143,16,M,Cursando,1,1,0,0,0,1,B,3,9980.00 até 11976.00,492.2,528.5,544.7,456.8,580.0,SP,GUARULHOS,3518800
4313319,17,M,Cursando,1,1,0,0,0,1,B,3,2994.00 até 3992.00,511.7,530.3,511.3,658.6,720.0,SP,CAPIVARI,3510401
4565810,18,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,PB,BELÉM DO BREJO DO CRUZ,2502003
2945585,23,F,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,377.3,429.5,411.2,460.6,460.0,PA,BRAGANÇA,1501709
2530410,34,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,RJ,SÃO PEDRO DA ALDEIA,3305208
4074853,15,F,Cursando,1,1,0,0,0,1,A,2,3992.00 até 4990.00,,,,,,PA,RONDON DO PARÁ,1506187
3570474,17,F,Cursando,2,0,0,0,0,1,A,4,<= 998.00,534.2,552.7,579.2,521.1,700.0,MA,CHAPADINHA,2103208
1648554,35,M,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,503.3,582.3,522.7,539.4,640.0,MS,ANASTÁCIO,5000708
2583809,17,M,Cursando,3,0,0,0,0,1,B,3,2994.00 até 3992.00,586.1,590.9,550.7,757.6,620.0,CE,FORTALEZA,2304400
3394485,19,F,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,,,,,,ES,VITÓRIA,3205309
2171341,17,F,Cursando,1,1,0,0,0,1,B,2,<= 998.00,609.9,614.5,542.1,714.8,680.0,ES,ARACRUZ,3200607
1693402,18,M,Cursando,2,0,0,0,0,1,B,6,1996.00 até 2495.00,624.5,630.1,607.6,717.8,640.0,DF,BRASÍLIA,5300108
4396988,14,M,Outros,1,0,0,0,0,1,B,5,2495.00 até 2994.00,394.4,503.8,518.7,530.4,320.0,PA,ORIXIMINÁ,1505304
1925114,18,F,Cursando,1,1,0,0,0,1,B,4,<= 998.00,481.0,425.0,460.7,453.9,560.0,PE,CABO DE SANTO AGOSTINHO,2602902
468450,25,F,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,,,,,,RN,NATAL,2408102
889376,17,F,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,466.6,532.0,487.6,490.7,620.0,PR,TURVO,4127965
2039032,21,F,Concluído,1,0,0,0,0,1,A,5,1497.00 até 1996.00,415.2,495.1,505.5,458.0,620.0,PA,MONTE ALEGRE,1504802
3732981,18,M,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,437.4,485.4,508.7,561.3,680.0,SP,SANTO ANDRÉ,3547809
927099,18,M,Cursando,3,0,0,0,0,1,B,4,7984.00 até 8982.00,610.6,581.4,553.5,624.0,700.0,PI,FLORIANO,2203909
210788,19,F,Concluído,1,0,0,0,0,1,A,5,Nenhuma Renda,370.3,517.8,385.9,406.1,460.0,MA,COELHO NETO,2103406
994665,43,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,455.7,512.5,518.1,413.7,540.0,RO,JI-PARANÁ,1100122
919746,33,F,Concluído,1,0,0,0,0,1,B,5,<= 998.00,,,,,,PI,CAXINGÓ,2202653
3487863,19,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,394.1,462.1,523.2,405.0,700.0,MT,GUIRATINGA,5104203
3771138,16,F,Cursando,1,1,0,0,0,1,B,3,2994.00 até 3992.00,499.8,451.1,536.0,603.2,360.0,SP,PIRACAIA,3538600
2124353,16,F,Cursando,1,1,0,0,0,0,A,2,<= 998.00,475.0,549.0,551.6,520.8,260.0,ES,GUARAPARI,3202405
2149121,19,F,Cursando,2,0,0,0,0,1,B,5,<= 998.00,476.5,382.2,520.1,401.7,520.0,RJ,VOLTA REDONDA,3306305
304758,37,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,MG,BELO HORIZONTE,3106200
3125471,18,M,Concluído,1,0,0,0,0,1,A,5,<= 998.00,439.2,444.3,411.1,495.3,620.0,PB,LOGRADOURO,2508554
4534977,19,M,Concluído,1,0,0,0,0,1,A,3,<= 998.00,469.0,396.7,467.7,442.4,460.0,MA,CAXIAS,2103000
4661274,33,F,Concluído,1,0,0,0,0,0,A,5,<= 998.00,330.5,494.4,529.0,433.5,500.0,BA,SÍTIO DO QUINTO,2930766
3508343,28,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,579.6,638.5,627.5,632.8,720.0,MG,SETE LAGOAS,3167202
3184592,26,F,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,,555.8,604.9,,680.0,MG,UBERLÂNDIA,3170206
3112685,30,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,432.5,393.5,451.8,426.5,440.0,RN,NATAL,2408102
4666233,32,M,Concluído,1,0,0,0,0,1,A,1,Nenhuma Renda,376.5,452.5,445.9,384.6,0.0,BA,ALAGOINHAS,2900702
4482085,34,M,Concluído,1,0,0,0,0,1,A,3,2994.00 até 3992.00,,,,,,RJ,RIO DE JANEIRO,3304557
4415228,18,F,Cursando,2,0,0,0,0,1,A,6,<= 998.00,495.8,541.1,515.2,458.7,620.0,PA,MARABÁ,1504208
4136056,16,M,Cursando,1,1,0,0,0,1,B,4,6986.00 até 7984.00,,588.4,581.4,,560.0,SP,LIMEIRA,3526902
4989427,16,M,Cursando,1,1,0,0,0,1,B,3,9980.00 até 11976.00,578.0,646.6,591.9,605.5,600.0,SP,SANTOS,3548500
2563588,18,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,PI,JAICÓS,2205201
1334099,20,M,Concluído,1,0,0,0,0,1,A,1,<= 998.00,,,,,,SP,SÃO PAULO,3550308
379772,18,F,Cursando,2,0,0,0,0,1,B,5,<= 998.00,460.8,495.3,491.7,448.1,540.0,PE,CORTÊS,2604809
4170999,20,M,Concluído,1,0,0,0,0,1,B,2,<= 998.00,,,,,,CE,FORTALEZA,2304400
3843361,18,M,Cursando,2,0,0,0,0,1,B,5,<= 998.00,413.3,400.8,469.7,530.9,600.0,MA,ITAPECURU MIRIM,2105401
4714437,22,M,Concluído,1,0,0,0,0,1,A,4,<= 998.00,367.3,322.1,488.9,403.6,500.0,BA,ITABUNA,2914802
616067,18,M,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,,,,,,SP,SANTA ADÉLIA,3545605
3432303,18,M,Cursando,2,0,0,0,0,1,A,5,<= 998.00,450.9,410.0,383.1,449.2,400.0,CE,QUIXERAMOBIM,2311405
1193770,16,M,Cursando,1,1,0,0,0,1,A,5,<= 998.00,488.7,388.7,519.6,466.0,480.0,PE,GAMELEIRA,2605905
1484427,26,M,Concluído,1,0,0,0,0,1,B,8,2994.00 até 3992.00,,336.0,486.4,,400.0,SP,SUZANO,3552502
3595012,25,M,Concluído,1,0,0,0,0,1,B,3,<= 998.00,392.3,378.0,373.6,450.9,380.0,RN,APODI,2401008
741202,17,F,Cursando,2,0,0,0,0,1,B,3,1497.00 até 1996.00,511.6,460.0,564.1,568.7,600.0,MT,MATUPÁ,5105606
2104417,37,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,PI,PIRIPIRI,2208403
4667537,30,M,Concluído,1,0,0,0,0,1,B,1,Nenhuma Renda,,,,,,BA,SALVADOR,2927408
4099459,20,F,Concluído,1,0,0,0,0,1,B,5,1497.00 até 1996.00,523.1,466.8,520.7,523.0,520.0,AC,RIO BRANCO,1200401
1274144,35,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,503.2,430.5,574.5,552.4,760.0,SE,BARRA DOS COQUEIROS,2800605
4507024,17,F,Cursando,1,1,0,0,0,1,B,5,1497.00 até 1996.00,372.1,364.8,364.4,485.3,400.0,ES,CARIACICA,3201308
964664,17,F,Cursando,2,0,0,0,0,1,B,5,1497.00 até 1996.00,,319.3,617.5,,0.0,AM,MANAUS,1302603
1123341,59,M,Concluído,1,0,0,0,0,1,B,3,9980.00 até 11976.00,620.3,689.3,620.7,744.3,860.0,SP,SÃO PAULO,3550308
4009849,25,F,Concluído,1,0,0,0,0,1,A,3,<= 998.00,397.3,371.6,375.1,507.6,0.0,PI,TERESINA,2211001
3549450,19,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,489.8,474.6,360.2,438.4,580.0,BA,CURAÇÁ,2909901
878094,18,F,Cursando,2,0,0,0,0,1,B,2,998.00 até 1497.00,486.4,582.6,578.5,681.1,640.0,PR,REALEZA,4121406
1908405,30,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,PE,RECIFE,2611606
3771343,17,M,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,568.2,579.9,572.1,678.9,600.0,SP,VALINHOS,3556206
1444678,27,F,Concluído,1,0,0,0,0,1,B,6,998.00 até 1497.00,,344.7,397.3,,0.0,RJ,MESQUITA,3302858
453223,17,M,Cursando,2,0,0,0,0,1,B,5,<= 998.00,343.6,480.5,465.7,379.6,520.0,PE,PESQUEIRA,2610905
2368165,17,M,Cursando,2,0,0,0,0,1,B,4,2495.00 até 2994.00,536.9,489.0,531.5,530.2,620.0,PR,GUARAPUAVA,4109401
1002404,19,F,Concluído,1,0,0,0,0,1,A,5,998.00 até 1497.00,436.4,443.4,471.1,453.5,500.0,AM,PARINTINS,1303403
142931,53,M,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,CE,CANINDÉ,2302800
4495812,40,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,411.6,435.0,492.0,394.4,480.0,RJ,RIO DE JANEIRO,3304557
4765171,18,M,Cursando,2,0,0,0,0,1,B,5,2994.00 até 3992.00,473.3,571.7,543.8,650.0,660.0,MG,BOM REPOUSO,3107901
4571600,22,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,478.8,575.6,586.0,585.7,640.0,PB,CAMPINA GRANDE,2504009
2418184,35,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,PE,JABOATÃO DOS GUARARAPES,2607901
3915922,19,F,Concluído,1,0,0,0,0,1,A,5,<= 998.00,391.2,530.7,539.7,419.1,280.0,PA,BELÉM,1501402
3703880,18,M,Cursando,1,1,0,0,0,1,B,3,11976.00 até 14970.00,387.2,372.8,502.7,445.9,620.0,PR,TOLEDO,4127700
3783144,16,F,Cursando,1,1,0,0,0,1,B,3,11976.00 até 14970.00,556.7,600.1,599.0,429.5,640.0,SP,SÃO PAULO,3550308
3235227,17,F,Cursando,2,0,0,0,0,1,B,20,998.00 até 1497.00,,,,,,SP,BAURU,3506003
2991327,18,F,Concluído,1,0,0,0,0,1,B,4,2994.00 até 3992.00,483.5,515.1,489.4,429.9,480.0,RJ,NOVA IGUAÇU,3303500
3919786,22,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,484.7,498.3,487.8,516.3,460.0,MA,TUTÓIA,2112506
2491788,36,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,510.1,554.3,574.8,546.7,600.0,MG,PEDRAS DE MARIA DA CRUZ,3149150
4596096,31,M,Concluído,1,0,0,0,0,1,A,3,1996.00 até 2495.00,,,,,,SE,ARACAJU,2800308
4111191,18,F,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,437.6,508.8,512.5,498.7,480.0,SP,MOGI GUAÇU,3530706
3636509,18,F,Cursando,2,0,0,0,0,1,B,1,<= 998.00,,,,,,SE,ARACAJU,2800308
1637316,36,M,Concluído,1,0,0,0,0,1,B,2,2495.00 até 2994.00,531.8,606.9,591.0,555.6,600.0,RS,CARLOS BARBOSA,4304804
1122380,17,F,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,372.2,467.3,498.4,482.3,580.0,SP,PERUÍBE,3537602
4238109,17,M,Cursando,1,1,0,0,0,1,B,4,1497.00 até 1996.00,,,,,,RS,ERECHIM,4307005
2196527,17,F,Cursando,1,1,0,0,0,1,B,3,5988.00 até 6986.00,384.4,471.1,491.4,509.4,560.0,RO,ROLIM DE MOURA,1100288
796968,18,F,Cursando,2,0,0,0,0,1,B,3,1996.00 até 2495.00,501.4,508.7,556.9,516.8,520.0,SP,PIRASSUNUNGA,3539301
4828873,18,F,Concluído,1,0,0,0,0,1,A,5,998.00 até 1497.00,402.4,466.9,487.2,430.7,260.0,SP,FRANCISCO MORATO,3516309
3380957,17,F,Cursando,3,0,0,0,0,1,B,4,2994.00 até 3992.00,472.3,556.3,531.6,491.1,560.0,SP,SANTO ANDRÉ,3547809
2097100,28,F,Concluído,1,0,0,0,0,1,A,2,998.00 até 1497.00,439.6,494.4,520.6,411.4,480.0,MA,PAÇO DO LUMIAR,2107506
3455764,18,F,Cursando,1,1,0,0,0,1,B,3,1497.00 até 1996.00,568.9,595.2,600.9,673.4,660.0,RS,CANOAS,4304606
2178236,20,M,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,413.2,489.3,533.0,489.7,540.0,PA,ANANINDEUA,1500800
1525343,18,F,Concluído,1,0,0,0,0,1,B,5,5988.00 até 6986.00,,,,,,AL,ARAPIRACA,2700300
3993481,22,F,Concluído,1,0,0,0,0,1,B,6,2495.00 até 2994.00,400.7,490.1,487.6,567.8,680.0,RJ,TRÊS RIOS,3306008
2742364,16,M,Cursando,1,1,0,0,0,1,B,3,998.00 até 1497.00,550.2,557.2,589.8,460.8,620.0,SE,CARIRA,2801405
2825700,20,F,Cursando,2,0,0,0,0,1,B,6,2495.00 até 2994.00,,,,,,RS,AGUDO,4300109
4456620,22,M,Concluído,1,0,0,0,0,1,B,1,4990.00 até 5988.00,452.7,446.5,533.7,480.2,640.0,PI,FLORIANO,2203909
3916940,20,F,Concluído,1,0,0,0,0,1,B,6,998.00 até 1497.00,442.9,419.8,479.7,470.4,480.0,MA,PINHEIRO,2108603
3905472,17,F,Cursando,1,1,0,0,0,1,A,4,2495.00 até 2994.00,505.2,571.8,543.6,571.6,660.0,PR,JAGUARIAÍVA,4112009
2019089,33,F,Concluído,1,0,0,0,0,1,A,4,Nenhuma Renda,423.2,414.3,480.3,410.1,400.0,PA,TRACUATEUA,1508035
2285237,18,F,Cursando,2,0,0,0,0,1,A,5,<= 998.00,416.4,384.1,420.8,499.7,360.0,CE,CAMOCIM,2302602
406598,18,M,Cursando,2,0,0,0,0,1,B,6,1497.00 até 1996.00,473.7,452.4,541.1,495.8,400.0,BA,SALVADOR,2927408
4155367,17,M,Cursando,3,0,0,0,0,1,B,5,1996.00 até 2495.00,532.8,578.6,538.6,480.0,720.0,CE,TIANGUÁ,2313401
3884001,17,F,Cursando,2,0,0,0,0,1,A,3,1497.00 até 1996.00,369.5,508.6,506.9,371.9,620.0,PR,IMBAÚ,4110078
1592364,28,M,Concluído,1,0,0,0,0,1,B,3,3992.00 até 4990.00,,,,,,BA,SANTO ANTÔNIO DE JESUS,2928703
4411157,20,M,Concluído,1,0,0,0,0,1,A,6,998.00 até 1497.00,487.0,424.5,405.9,377.9,440.0,PA,GURUPÁ,1503101
299864,18,M,Concluído,1,0,0,0,0,1,B,4,4990.00 até 5988.00,637.3,657.8,645.9,985.5,940.0,MG,BELO HORIZONTE,3106200
1625812,51,F,Concluído,1,0,0,0,0,1,B,4,2495.00 até 2994.00,386.6,538.9,564.7,496.7,660.0,MG,BELO HORIZONTE,3106200
2420784,19,M,Cursando,2,0,0,0,0,1,A,6,<= 998.00,481.4,355.3,503.6,611.6,600.0,PE,ÁGUAS BELAS,2600500
4367023,18,F,Concluído,1,0,0,0,0,1,B,2,1497.00 até 1996.00,497.1,542.6,580.5,662.7,680.0,MG,MÁRIO CAMPOS,3140159
3417631,23,M,Concluído,1,0,0,0,0,1,B,16,1497.00 até 1996.00,422.8,438.1,440.7,450.9,520.0,AL,SÃO MIGUEL DOS CAMPOS,2708600
4142031,22,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,596.6,633.0,687.9,744.7,860.0,MG,CAMPO BELO,3111200
3083567,17,F,Cursando,2,0,0,0,0,1,B,4,1497.00 até 1996.00,383.0,419.5,499.6,446.5,600.0,SP,SÃO PAULO,3550308
3360881,52,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,SP,PALMARES PAULISTA,3535101
2939487,20,M,Cursando,2,0,0,0,0,1,A,6,<= 998.00,422.1,378.6,525.9,439.7,540.0,PA,BELÉM,1501402
343246,24,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,,,,,,PE,IPOJUCA,2607208
816920,17,F,Cursando,2,0,0,0,0,1,B,3,2994.00 até 3992.00,442.5,457.3,447.1,425.4,640.0,SP,SÃO PAULO,3550308
3936512,19,F,Concluído,1,0,0,0,0,1,A,5,<= 998.00,,,,,,PA,BELÉM,1501402
2024523,26,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,397.4,397.0,406.7,437.9,240.0,AM,MANAUS,1302603
1801383,19,F,Cursando,1,1,0,0,0,1,A,4,<= 998.00,540.0,419.5,407.1,427.7,480.0,RN,JOÃO CÂMARA,2405801
4349556,26,F,Cursando,2,0,0,0,0,1,B,3,<= 998.00,433.7,408.0,443.1,412.7,780.0,MG,CIPOTÂNEA,3116308
3287558,16,F,Cursando,1,1,0,0,0,1,B,4,14970.00 até 19960.00,506.7,520.6,555.6,432.9,700.0,SC,TURVO,4218806
4547429,21,M,Concluído,1,0,0,0,0,1,A,8,<= 998.00,,,,,,AP,SANTANA,1600600
2853761,25,M,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,450.6,483.9,531.6,563.7,560.0,PR,PONTA GROSSA,4119905
2626012,17,M,Cursando,2,0,0,0,0,1,B,3,1497.00 até 1996.00,455.6,498.2,554.0,463.8,660.0,SP,MIRASSOL,3530300
586113,43,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,RJ,SÃO JOÃO DE MERITI,3305109
3989032,19,F,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,,,,,,MG,UBERABA,3170107
1271062,18,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,502.5,521.2,522.6,418.6,580.0,BA,ITAMBÉ,2915809
4273456,33,F,Concluído,1,0,0,0,0,1,B,3,2994.00 até 3992.00,,,,,,AL,ARAPIRACA,2700300
2034718,17,F,Cursando,2,0,0,0,0,1,B,4,3992.00 até 4990.00,592.0,591.1,563.8,618.6,700.0,AM,MANAUS,1302603
4183568,34,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,CE,FORTALEZA,2304400
4389206,24,M,Concluído,1,0,0,0,0,1,A,5,1497.00 até 1996.00,,,,,,MG,BELO HORIZONTE,3106200
1139418,51,M,Concluído,1,0,0,0,0,1,B,4,<= 998.00,,,,,,BA,DIAS D'ÁVILA,2910057
1939786,37,F,Concluído,1,0,0,0,0,0,A,4,998.00 até 1497.00,,,,,,AL,MACEIÓ,2704302
3898296,20,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,,,,,,MT,JACIARA,5104807
3031151,18,M,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,431.3,,,462.0,,PR,ENTRE RIOS DO OESTE,4107538
936435,18,F,Concluído,1,0,0,0,0,1,A,4,<= 998.00,471.9,504.6,519.6,534.8,840.0,CE,RUSSAS,2311801
2087651,18,F,Concluído,1,0,0,0,0,1,A,6,<= 998.00,467.5,463.5,518.3,446.5,600.0,PI,PARNAÍBA,2207702
197508,16,F,Cursando,1,1,0,0,0,1,A,6,<= 998.00,438.9,405.2,521.8,525.8,620.0,AP,LARANJAL DO JARI,1600279
4247829,28,F,Cursando,2,0,0,0,0,1,A,3,998.00 até 1497.00,,,,,,MT,SORRISO,5107925
1927043,16,F,Cursando,1,1,0,0,0,1,B,2,11976.00 até 14970.00,525.3,619.1,575.1,540.6,640.0,BA,SALVADOR,2927408
1193297,46,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,466.0,541.8,498.6,484.4,0.0,PB,ITAPORANGA,2507002
4419701,35,M,Concluído,1,0,0,0,0,1,B,6,1497.00 até 1996.00,418.6,411.6,461.4,412.9,480.0,RR,BOA VISTA,1400100
324083,30,F,Concluído,1,0,0,0,0,1,B,3,1497.00 até 1996.00,,,,,,MG,MONTES CLAROS,3143302
151452,21,M,Concluído,1,0,0,0,0,1,B,4,<= 998.00,457.9,460.6,547.6,524.7,580.0,CE,CANINDÉ,2302800
4103250,15,F,Cursando,1,1,0,0,0,1,B,3,4990.00 até 5988.00,,538.2,547.2,,600.0,PA,BELÉM,1501402
3998132,17,F,Cursando,2,0,0,0,0,1,B,5,998.00 até 1497.00,360.2,441.6,523.2,567.6,340.0,MG,ANTÔNIO DIAS,3103009
2559247,17,F,Cursando,2,0,0,0,0,1,B,4,<= 998.00,434.3,459.7,428.6,448.6,380.0,MA,GRAJAÚ,2104800
573492,25,F,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,,,,,,RJ,PARACAMBI,3303609
2787137,17,M,Cursando,2,0,0,0,0,1,A,3,998.00 até 1497.00,,,,,,MG,TEÓFILO OTONI,3168606
3320810,21,M,Concluído,1,0,0,0,0,1,B,6,6986.00 até 7984.00,621.5,663.0,585.3,819.8,920.0,PA,SANTARÉM,1506807
3128967,29,M,Cursando,2,0,0,0,0,1,A,4,<= 998.00,,,,,,CE,ABAIARA,2300101
4829450,25,M,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,SP,SUZANO,3552502
1629981,20,M,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,,,,,,MG,ARAXÁ,3104007
3712776,18,M,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,579.0,633.5,585.9,663.7,760.0,SP,MARÍLIA,3529005
4756288,42,M,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,518.9,586.5,537.8,607.8,480.0,MG,UBÁ,3169901
2995995,32,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,423.5,495.9,401.8,404.1,380.0,BA,VALENÇA,2932903
1891628,19,F,Concluído,1,0,0,0,0,1,B,4,6986.00 até 7984.00,574.7,634.3,605.6,522.6,880.0,DF,BRASÍLIA,5300108
3397113,23,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,,,,,,PE,SERRA TALHADA,2613909
1484901,19,F,Concluído,1,0,0,0,0,1,B,2,4990.00 até 5988.00,610.6,629.4,599.4,747.3,860.0,SP,SÃO PAULO,3550308
3578305,18,F,Cursando,2,0,0,0,0,1,B,7,<= 998.00,465.4,466.3,522.6,575.3,600.0,PB,CAMPINA GRANDE,2504009
4996017,19,F,Concluído,1,0,0,0,0,1,B,6,6986.00 até 7984.00,402.3,528.5,522.2,463.4,600.0,SP,PENÁPOLIS,3537305
2639085,19,M,Cursando,2,0,0,0,0,1,B,4,4990.00 até 5988.00,,,,,,SP,MAUÁ,3529401
900763,20,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,SP,SÃO BERNARDO DO CAMPO,3548708
2545101,20,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,MG,BELO HORIZONTE,3106200
3735951,17,F,Cursando,3,0,0,0,0,1,B,9,3992.00 até 4990.00,535.9,557.2,558.8,488.3,680.0,SP,SÃO PAULO,3550308
2714134,33,M,Concluído,1,0,0,0,0,1,B,2,8982.00 até 9980.00,,,,,,SP,SANTO ANDRÉ,3547809
2687082,16,M,Cursando,1,1,0,0,0,1,B,4,2994.00 até 3992.00,,,,,,PR,CAMPO MOURÃO,4104303
1837543,25,F,Concluído,1,0,0,0,0,1,A,4,1497.00 até 1996.00,419.3,436.2,467.5,396.3,440.0,MG,MONTES CLAROS,3143302
278651,18,F,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,485.9,532.7,522.4,388.2,600.0,MG,JOÃO MONLEVADE,3136207
4353918,39,M,Cursando,2,0,0,0,0,1,B,4,1996.00 até 2495.00,389.6,340.5,485.0,378.4,0.0,RJ,RIO DE JANEIRO,3304557
3415454,17,M,Cursando,1,1,0,0,0,1,B,4,2495.00 até 2994.00,556.5,490.3,485.7,523.0,780.0,RN,NATAL,2408102
2818165,17,F,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,453.7,510.2,473.2,379.0,320.0,MG,SÃO JOÃO DA PONTE,3162401
2838793,21,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,522.5,569.6,617.9,597.1,680.0,RS,SANTA MARIA,4316907
4123819,45,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,537.4,563.9,570.5,692.5,560.0,RJ,SÃO GONÇALO,3304904
1804586,19,M,Concluído,1,0,0,0,0,1,B,4,5988.00 até 6986.00,,,,,,MG,UBERLÂNDIA,3170206
754497,17,F,Cursando,2,0,0,0,0,1,B,4,1996.00 até 2495.00,410.1,350.0,448.9,443.0,580.0,MT,CUIABÁ,5103403
569860,16,F,Cursando,1,1,0,0,0,1,B,4,1497.00 até 1996.00,444.1,366.5,463.5,374.7,560.0,RJ,RIO DE JANEIRO,3304557
4499267,37,M,Concluído,1,0,0,0,0,1,B,3,2994.00 até 3992.00,,,,,,MG,UBERABA,3170107
1598970,16,M,Cursando,1,1,0,0,0,1,B,3,998.00 até 1497.00,414.8,506.9,504.0,595.4,420.0,MG,UBERLÂNDIA,3170206
950215,20,M,Concluído,1,0,0,0,0,1,B,5,4990.00 até 5988.00,511.7,572.3,526.6,560.4,660.0,CE,MARACANAÚ,2307650
641350,18,F,Cursando,2,0,0,0,0,1,B,6,2994.00 até 3992.00,470.7,491.4,510.3,527.6,760.0,MG,PATOS DE MINAS,3148004
379863,16,F,Cursando,3,0,0,0,0,1,B,4,998.00 até 1497.00,619.9,644.2,628.5,738.1,820.0,PE,PEDRA,2610806
2674965,16,F,Cursando,1,1,0,0,0,1,B,4,11976.00 até 14970.00,573.3,520.2,545.5,567.4,340.0,SP,JUNDIAÍ,3525904
23396,19,M,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,432.9,546.6,495.3,530.1,580.0,AM,MANAUS,1302603
4132702,17,M,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,482.2,548.1,563.6,464.0,520.0,RJ,BELFORD ROXO,3300456
2932921,16,M,Cursando,1,1,0,0,0,1,B,3,11976.00 até 14970.00,,,,,,PA,ANANINDEUA,1500800
3173998,21,M,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,388.0,372.9,546.7,445.8,600.0,BA,JUAZEIRO,2918407
4293793,18,F,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,401.5,471.8,494.5,621.0,820.0,BA,SANTO ANTÔNIO DE JESUS,2928703
4478484,44,F,Concluído,1,0,0,0,0,1,B,5,1996.00 até 2495.00,443.2,481.3,512.1,658.2,540.0,RJ,BELFORD ROXO,3300456
4976220,16,M,Cursando,1,1,0,0,0,1,B,4,3992.00 até 4990.00,449.8,543.9,527.2,619.7,0.0,SP,TAGUAÍ,3553005
3161166,28,M,Concluído,1,0,0,0,0,1,B,2,<= 998.00,377.4,382.8,473.7,420.2,660.0,BA,FEIRA DE SANTANA,2910800
